Tag Counts:

Tag,Count
Untagged,66608
sv_P4,327
email,368
sv_P3,343
sv_P1,345
sv_P2,339
web,307
database,331
sv_P5,316
backup,327
monitoring,294

Port/Protocol Combination Counts:

Port,Protocol,Count
22717,icmp,1
26155,udp,1
22856,tcp,1
37606,icmp,2
49713,icmp,1
46435,tcp,1
23635,icmp,1
55317,udp,2
52357,icmp,2
42260,udp,1
26603,icmp,3
51506,udp,2
8976,udp,1
58675,icmp,3
50132,udp,2
7427,tcp,1
54917,tcp,1
35246,tcp,1
16713,udp,1
10071,tcp,1
55279,tcp,1
29983,icmp,1
14757,icmp,2
27922,icmp,1
53898,udp,1
4903,udp,2
10469,icmp,1
11338,icmp,2
53682,tcp,1
50244,tcp,1
22761,udp,2
29107,tcp,1
44659,tcp,1
6561,udp,2
47952,tcp,1
35320,udp,1
64635,udp,1
24363,udp,2
43914,icmp,1
12701,icmp,2
49671,icmp,1
62854,icmp,1
23944,udp,1
35777,icmp,1
58907,tcp,1
64755,tcp,1
14806,udp,1
55989,icmp,2
6736,icmp,1
10717,icmp,2
50120,tcp,1
38071,udp,1
20356,icmp,1
18651,icmp,1
14497,icmp,1
14482,icmp,1
23571,tcp,1
38952,tcp,1
55356,icmp,1
32850,tcp,2
16757,tcp,2
19156,icmp,1
62117,icmp,1
30795,tcp,1
17778,icmp,2
2901,udp,2
53917,udp,1
19597,udp,1
40391,udp,2
5438,udp,1
8322,icmp,2
18564,tcp,2
46976,icmp,1
2076,udp,1
9276,udp,1
35769,udp,1
62069,icmp,1
41582,tcp,1
61717,icmp,3
41236,icmp,1
10299,udp,2
24919,udp,2
29059,udp,2
28918,tcp,2
20452,udp,2
45502,tcp,3
53723,udp,1
13317,udp,1
27981,udp,2
45402,udp,2
18436,icmp,1
34454,icmp,2
32111,tcp,1
5955,tcp,1
53415,udp,1
2625,udp,3
61003,icmp,1
9712,icmp,1
64937,tcp,1
60432,tcp,1
27419,tcp,1
54139,udp,1
32056,icmp,1
45574,icmp,1
55417,udp,2
63176,icmp,1
31104,udp,1
17138,udp,1
14835,tcp,1
17281,icmp,1
40413,udp,1
55439,tcp,1
45909,udp,2
62072,icmp,1
61685,udp,1
31277,tcp,1
26419,icmp,1
62603,icmp,1
62173,tcp,1
8368,icmp,3
17174,tcp,1
22882,tcp,1
56311,tcp,2
49024,udp,1
56901,udp,1
18969,udp,1
13754,tcp,1
4926,tcp,1
4267,icmp,2
40102,icmp,1
6799,icmp,1
15745,tcp,1
33778,tcp,1
63920,icmp,1
32405,icmp,1
60104,icmp,2
28552,udp,1
10091,icmp,2
60857,icmp,1
31737,udp,2
21683,tcp,1
4004,tcp,1
15307,tcp,2
65479,udp,1
47841,udp,1
52128,udp,2
35456,udp,2
14092,icmp,2
45163,icmp,1
32354,icmp,1
12803,udp,1
61428,tcp,1
25331,udp,1
5698,tcp,1
26255,tcp,1
11929,tcp,1
32228,udp,1
52197,udp,1
31009,tcp,2
45565,udp,1
5686,tcp,1
24056,icmp,1
12485,tcp,1
18176,tcp,1
1387,tcp,1
46451,udp,1
31969,udp,1
41250,udp,1
17766,tcp,1
31438,icmp,1
40706,udp,1
58011,icmp,1
11211,tcp,1
2559,icmp,1
30308,udp,1
38082,icmp,1
59502,tcp,1
13604,tcp,1
36779,icmp,2
39727,udp,2
45975,icmp,1
36876,udp,2
35521,tcp,1
15676,udp,1
5540,icmp,1
62574,tcp,1
61990,udp,1
12374,udp,2
52801,udp,1
63693,udp,2
59949,icmp,1
24184,tcp,1
61381,tcp,1
9467,udp,1
22940,udp,1
25505,icmp,1
31754,icmp,2
22683,tcp,2
32093,tcp,1
19543,icmp,1
29727,tcp,1
60938,udp,3
25454,icmp,3
211,icmp,2
9906,tcp,2
19162,udp,2
47232,udp,1
28086,udp,1
59204,tcp,1
64402,udp,1
7117,tcp,1
44515,udp,1
30402,icmp,2
20107,udp,1
47081,icmp,1
19840,udp,1
2722,udp,2
30469,tcp,1
32986,tcp,2
18368,udp,2
15243,udp,1
32486,tcp,1
34111,udp,2
11973,icmp,1
24144,tcp,1
13764,tcp,1
15629,icmp,1
3251,udp,1
47730,icmp,2
44537,udp,1
30916,tcp,1
2345,tcp,2
15001,tcp,1
1898,tcp,1
35867,tcp,1
30908,tcp,1
22805,icmp,1
1528,tcp,2
53336,icmp,1
58594,tcp,2
28209,tcp,1
12842,udp,1
1794,tcp,1
30004,udp,1
37771,icmp,1
64379,tcp,1
15338,tcp,2
41556,udp,1
34501,icmp,1
12346,tcp,1
58161,icmp,1
25950,udp,1
26036,icmp,1
30512,tcp,1
6954,udp,1
31694,udp,1
8514,tcp,1
46939,udp,1
9927,tcp,1
41712,tcp,1
60596,tcp,1
57366,tcp,2
20848,icmp,1
54092,udp,1
13113,icmp,2
31859,udp,1
44403,icmp,1
9327,icmp,2
20999,icmp,2
61848,icmp,1
2270,tcp,1
16240,udp,2
53352,tcp,1
42376,udp,1
20598,udp,1
1081,udp,1
5020,udp,1
15510,udp,2
51227,tcp,1
18197,udp,2
21337,icmp,2
10284,tcp,1
3999,udp,1
29659,udp,1
19530,icmp,2
62042,udp,2
62721,tcp,1
50329,udp,3
56654,udp,1
9471,icmp,1
9437,tcp,1
38966,icmp,1
18668,icmp,1
38991,icmp,2
1284,icmp,1
27192,icmp,1
3955,icmp,1
19075,tcp,1
3140,tcp,2
17831,udp,1
30428,udp,1
35545,udp,3
59187,tcp,2
13167,icmp,2
36219,tcp,1
16154,icmp,1
55875,icmp,1
40332,icmp,2
31737,tcp,1
15649,tcp,1
29418,tcp,2
46766,tcp,3
16535,icmp,1
47479,udp,1
42728,udp,2
50933,tcp,1
44762,tcp,1
18001,tcp,1
1667,tcp,2
52023,udp,2
14685,icmp,1
60020,icmp,1
24447,tcp,1
60555,icmp,1
7979,icmp,1
29282,udp,1
8809,tcp,1
55380,tcp,1
21101,udp,1
42027,udp,2
28242,udp,1
29763,icmp,2
63143,tcp,1
46200,icmp,2
19471,udp,3
46492,tcp,1
29734,tcp,1
64262,tcp,1
24981,icmp,1
14095,udp,1
17309,icmp,1
47979,icmp,1
50414,icmp,1
40162,icmp,1
45443,udp,1
10144,udp,1
60616,udp,1
28410,icmp,1
19310,icmp,1
55712,tcp,1
21973,udp,1
33988,udp,1
8431,tcp,2
6209,tcp,1
61664,udp,3
40158,icmp,1
32526,icmp,1
30002,icmp,1
64535,udp,1
3169,udp,3
63822,udp,1
63627,icmp,1
60831,tcp,1
25840,icmp,1
64772,icmp,2
46401,icmp,1
61698,icmp,2
21425,tcp,1
27237,icmp,1
43072,tcp,3
7395,tcp,1
53020,tcp,2
43471,icmp,2
63403,icmp,1
62520,udp,1
50183,tcp,1
34469,icmp,1
23866,udp,1
45871,udp,1
15634,tcp,1
51895,udp,1
62602,icmp,1
9955,udp,1
48635,icmp,1
4556,udp,1
58204,icmp,1
55986,tcp,1
13938,udp,1
16938,icmp,1
18168,udp,1
8575,udp,1
8380,udp,1
56631,tcp,1
37161,icmp,1
48323,tcp,1
24611,tcp,2
47308,udp,2
9246,tcp,1
49657,icmp,1
63735,icmp,1
19016,tcp,2
44466,udp,1
60849,tcp,3
43697,icmp,1
43368,udp,1
17134,icmp,1
62083,tcp,1
50484,tcp,1
40075,tcp,1
62968,icmp,1
37437,udp,1
5401,tcp,1
26298,icmp,1
52414,tcp,1
17934,icmp,1
37102,tcp,1
3486,udp,1
15289,tcp,1
2393,icmp,1
36294,icmp,2
7268,tcp,1
22999,tcp,3
4055,tcp,1
63517,tcp,2
14581,tcp,1
25549,tcp,1
40214,tcp,1
23895,icmp,1
20330,udp,1
30784,icmp,1
46384,tcp,3
41033,icmp,1
64604,tcp,1
9575,tcp,2
39838,udp,1
34726,tcp,1
47934,udp,2
43766,udp,2
18808,icmp,1
8926,udp,1
58482,tcp,3
24991,udp,1
27334,udp,1
16164,udp,1
61062,udp,1
59785,icmp,1
43371,icmp,1
29411,udp,1
50163,tcp,1
58240,icmp,1
25797,icmp,2
65357,udp,2
12705,tcp,1
19518,udp,2
2851,udp,1
64762,tcp,1
40154,tcp,1
65308,udp,1
38880,tcp,1
54697,tcp,2
65371,udp,1
51405,udp,2
484,icmp,1
48851,tcp,1
20404,udp,1
64801,udp,2
37301,udp,1
57180,tcp,1
61602,udp,1
15726,icmp,1
41635,tcp,1
46354,tcp,1
40271,icmp,2
41314,icmp,1
7191,udp,1
48963,icmp,1
35291,tcp,1
4580,tcp,2
18499,icmp,2
29481,icmp,1
5738,udp,1
27102,udp,1
41088,tcp,1
5916,tcp,1
63548,udp,1
11001,udp,1
13101,icmp,1
29535,udp,1
63591,icmp,1
37507,icmp,2
9258,icmp,1
60373,tcp,1
39585,udp,1
37231,tcp,2
57013,icmp,2
15017,udp,1
1074,udp,2
22009,icmp,1
65032,icmp,1
16657,udp,1
24092,icmp,1
57708,udp,1
16477,tcp,2
63118,icmp,1
29836,udp,1
19114,tcp,1
35719,tcp,1
21223,tcp,1
38230,tcp,1
11176,udp,2
45089,udp,2
16399,icmp,1
35583,tcp,1
56781,udp,2
51784,icmp,1
29342,udp,1
10167,udp,1
42096,icmp,1
24213,udp,1
12093,icmp,1
9051,udp,1
44232,udp,1
38935,udp,1
11172,tcp,1
42436,icmp,2
7991,tcp,2
62747,icmp,1
36958,udp,1
18081,icmp,1
29239,udp,1
26391,icmp,1
7468,udp,1
4711,udp,1
15699,udp,1
48510,tcp,1
17655,icmp,1
59631,icmp,1
40369,udp,1
40407,tcp,1
13710,tcp,1
7083,icmp,2
45124,udp,1
2355,icmp,1
26634,tcp,1
57576,udp,1
30080,udp,1
12597,udp,1
75,udp,1
20973,icmp,1
18256,tcp,2
20103,tcp,1
21193,udp,1
22131,tcp,1
2196,udp,1
43039,icmp,1
35135,tcp,1
6409,icmp,1
31083,tcp,2
37644,tcp,1
54863,tcp,1
59061,udp,1
11694,tcp,1
41800,tcp,2
32782,icmp,1
1261,tcp,1
32288,udp,1
58000,icmp,1
19072,tcp,1
8620,icmp,1
8756,icmp,2
25238,tcp,2
7528,tcp,3
31975,udp,1
34100,tcp,1
13936,tcp,1
42158,tcp,1
52534,tcp,1
54063,tcp,1
63828,icmp,1
28495,udp,1
64807,tcp,2
41144,tcp,1
33812,udp,1
63477,tcp,2
14051,tcp,1
38967,icmp,2
26702,icmp,1
40545,udp,1
59654,icmp,4
51557,tcp,1
52514,tcp,1
24302,icmp,2
48367,tcp,2
31941,tcp,1
51955,udp,1
17381,udp,1
57579,udp,2
22752,tcp,1
26262,udp,2
12977,icmp,2
3025,tcp,1
38569,tcp,1
21097,udp,1
41152,icmp,2
25155,udp,1
18700,tcp,1
53856,tcp,1
27769,udp,1
55586,tcp,1
17334,udp,2
46093,udp,1
56642,udp,1
29685,tcp,2
48750,tcp,1
34263,icmp,1
49701,tcp,1
54528,udp,1
42904,udp,1
50502,tcp,2
16837,tcp,2
49187,icmp,1
10657,icmp,2
16937,tcp,1
37613,tcp,1
59422,udp,2
52074,tcp,2
47209,udp,2
46542,icmp,1
65477,tcp,1
56958,tcp,1
62333,tcp,1
2947,tcp,1
32680,tcp,1
59798,tcp,1
57953,tcp,1
21661,icmp,1
42030,tcp,1
12282,icmp,1
44538,udp,1
32183,icmp,1
56770,udp,1
14615,tcp,3
33769,icmp,2
39759,icmp,1
61807,tcp,1
40287,tcp,1
17847,udp,2
7550,udp,1
15119,udp,2
30052,tcp,1
65324,tcp,1
41523,tcp,2
30704,icmp,1
51648,tcp,1
53151,tcp,1
41235,tcp,1
50768,icmp,1
36764,udp,1
35622,tcp,1
1956,udp,1
20264,tcp,1
22294,tcp,1
62786,tcp,1
39020,tcp,1
32374,icmp,1
56946,icmp,2
5842,tcp,1
46250,tcp,1
34714,udp,1
62726,udp,2
19417,udp,2
23625,udp,2
29225,tcp,1
8911,tcp,2
62204,icmp,1
10456,udp,1
44210,icmp,1
15151,icmp,1
35090,icmp,2
53606,tcp,1
63428,icmp,1
50860,icmp,1
283,udp,2
22577,icmp,1
34957,tcp,2
58746,udp,1
59031,tcp,1
2215,udp,1
37199,tcp,2
2785,icmp,2
65391,icmp,1
20581,udp,1
27409,icmp,2
16213,icmp,2
49055,udp,2
18195,icmp,1
44325,tcp,1
13398,tcp,1
36027,tcp,1
17933,tcp,1
29210,icmp,1
27785,udp,2
8718,icmp,1
2210,tcp,1
10395,icmp,2
37766,tcp,1
35584,udp,1
64067,icmp,1
47263,udp,2
59248,tcp,1
40785,icmp,1
31010,icmp,2
23211,tcp,1
57832,tcp,1
34534,udp,1
15406,icmp,1
55190,icmp,2
10589,tcp,1
30366,udp,2
6442,tcp,1
26769,udp,1
14734,tcp,1
64191,udp,1
57779,icmp,2
40898,tcp,2
47147,udp,1
31932,tcp,1
26092,udp,1
30907,icmp,1
56965,icmp,2
28241,tcp,1
30887,udp,1
10173,icmp,1
62581,icmp,1
47331,icmp,1
972,icmp,1
3479,tcp,1
1260,icmp,2
36624,icmp,1
54797,icmp,1
7388,udp,1
45927,tcp,1
3747,icmp,1
5264,tcp,1
19163,udp,1
9092,icmp,1
2593,udp,2
25559,tcp,1
42145,udp,2
19834,tcp,1
8905,icmp,1
54530,icmp,1
58413,udp,1
27297,udp,1
10755,udp,1
31084,tcp,1
800,udp,1
63249,udp,2
52035,icmp,1
63945,tcp,4
49271,tcp,1
10106,udp,1
19639,icmp,1
62922,tcp,1
52079,udp,1
51155,udp,1
28917,tcp,1
23540,tcp,1
25208,udp,1
52879,tcp,1
48369,udp,1
40138,udp,1
64037,icmp,1
38553,tcp,1
10162,tcp,1
6340,udp,1
59907,udp,2
54273,udp,2
16457,icmp,1
52739,udp,1
7080,tcp,1
65356,tcp,2
324,tcp,1
30861,tcp,1
62377,udp,1
2597,tcp,1
23120,udp,1
59729,udp,1
16060,tcp,1
2061,tcp,1
36096,icmp,1
65310,tcp,1
17724,tcp,1
16179,icmp,1
53509,icmp,1
50144,tcp,1
48931,udp,1
14832,udp,3
37219,icmp,1
30239,tcp,1
65389,icmp,1
12293,icmp,1
28275,icmp,1
36451,udp,1
4019,tcp,1
1938,icmp,1
49501,udp,1
62053,tcp,2
36156,tcp,1
1845,icmp,2
62024,icmp,1
22175,tcp,2
56397,tcp,1
46996,tcp,2
61473,tcp,1
39891,tcp,2
48852,tcp,1
9212,tcp,2
26132,tcp,1
36954,tcp,1
7156,icmp,1
43812,tcp,2
22390,icmp,2
47249,icmp,2
46824,udp,1
33773,tcp,1
47442,tcp,2
11904,tcp,1
3469,udp,2
32990,icmp,1
46507,udp,2
29254,udp,1
14605,tcp,1
11060,icmp,1
65305,udp,1
50064,tcp,1
28551,udp,1
13942,udp,1
64715,tcp,2
25924,tcp,1
49409,icmp,1
49839,tcp,1
53869,icmp,1
60995,icmp,1
31682,udp,1
11922,icmp,1
58304,icmp,1
46501,tcp,1
61712,icmp,1
37810,udp,2
53639,tcp,1
53986,udp,2
44283,udp,2
20432,icmp,2
34390,icmp,1
11534,icmp,1
40458,udp,1
16820,udp,1
58911,tcp,1
56427,udp,2
19612,udp,3
61980,tcp,2
39929,udp,2
12820,tcp,1
37531,udp,1
49444,tcp,1
54303,udp,1
61784,tcp,1
11255,udp,1
42294,udp,1
31134,icmp,1
13041,udp,1
44759,icmp,2
54485,icmp,2
30599,udp,1
43244,icmp,2
41528,tcp,1
65113,tcp,2
3785,tcp,1
38703,udp,1
16316,tcp,2
3451,icmp,1
57646,udp,1
61593,icmp,1
37049,icmp,1
9866,udp,2
48572,tcp,2
47527,tcp,1
38973,icmp,1
14787,tcp,1
34554,icmp,1
34447,tcp,1
44617,tcp,1
52418,tcp,1
24354,tcp,1
11478,udp,1
38963,icmp,1
59274,tcp,1
45558,icmp,1
15309,icmp,1
40702,icmp,1
3487,udp,1
23962,icmp,1
27030,tcp,1
9367,icmp,1
48736,udp,2
24541,udp,3
2035,udp,1
39018,icmp,1
15064,tcp,1
34077,udp,1
27070,udp,1
30821,udp,1
891,udp,1
1381,udp,1
40336,udp,1
61980,udp,1
23088,udp,2
21111,udp,1
11319,icmp,1
8381,udp,2
21660,tcp,1
56943,tcp,1
33560,tcp,3
2293,tcp,2
63834,udp,2
30845,udp,1
38858,udp,2
62987,icmp,1
37725,udp,1
30533,tcp,1
26322,udp,1
43422,icmp,1
31153,udp,1
55517,tcp,1
60105,icmp,1
23603,icmp,1
21012,tcp,1
4149,udp,1
5706,udp,3
6642,tcp,1
19304,icmp,1
829,udp,1
61896,tcp,2
45054,udp,1
45866,icmp,1
40337,tcp,1
38902,icmp,1
689,tcp,1
53063,tcp,3
16971,icmp,1
30876,tcp,1
27195,udp,1
58797,udp,1
7684,tcp,1
32563,tcp,3
56427,tcp,1
28253,udp,1
27029,udp,1
3241,tcp,1
61581,udp,1
31623,udp,3
3175,icmp,1
32050,udp,1
39180,udp,1
25280,tcp,1
1750,tcp,1
59153,icmp,1
64439,icmp,2
56789,udp,1
21264,udp,1
43703,tcp,1
6024,tcp,2
52220,tcp,1
39607,udp,1
58876,tcp,1
419,icmp,1
38698,icmp,1
55274,udp,1
53264,udp,1
7898,tcp,1
17571,udp,1
19376,tcp,1
7331,tcp,1
25703,icmp,2
56788,udp,1
45970,icmp,2
13896,tcp,1
34200,tcp,1
41626,tcp,1
3654,udp,1
8813,icmp,1
13535,icmp,3
11321,icmp,1
30418,icmp,1
36832,udp,1
34570,tcp,3
2886,udp,1
46952,udp,1
26715,icmp,1
1224,tcp,1
40186,udp,1
14559,tcp,2
43130,tcp,1
56617,udp,2
29058,udp,1
2060,tcp,2
60966,udp,1
14061,tcp,1
14959,udp,1
53741,tcp,2
26285,udp,1
10682,udp,2
64902,tcp,1
34384,tcp,1
28279,tcp,1
24337,icmp,1
53310,tcp,2
17172,tcp,1
41696,udp,1
16519,udp,2
8815,tcp,1
54487,tcp,2
22337,icmp,2
12475,icmp,1
54421,udp,2
40651,icmp,1
7392,tcp,1
46935,icmp,1
33031,udp,1
26259,udp,1
52732,icmp,2
26014,udp,2
29403,tcp,2
59420,udp,1
16818,tcp,1
18488,tcp,1
63373,udp,1
51993,icmp,2
36962,icmp,2
54751,icmp,3
58163,udp,1
40728,tcp,1
23335,udp,1
44124,tcp,1
10356,udp,1
28285,udp,1
31427,tcp,1
7375,tcp,2
34382,icmp,1
25773,icmp,1
25046,tcp,1
62989,udp,1
44549,icmp,2
15800,udp,1
31283,udp,1
14205,icmp,1
27830,udp,1
7285,icmp,2
40526,tcp,1
65197,udp,1
25960,tcp,1
50481,icmp,1
40225,icmp,2
28965,udp,1
53720,tcp,1
11157,udp,1
52724,icmp,1
61769,tcp,1
60708,icmp,3
45156,icmp,1
51386,udp,1
48354,icmp,1
10869,icmp,1
14816,icmp,2
36399,icmp,1
12027,udp,3
56547,icmp,1
21438,udp,1
27311,udp,1
4857,tcp,2
25684,tcp,1
57668,icmp,2
59624,tcp,1
1127,icmp,1
60356,icmp,3
34400,icmp,3
36788,udp,1
61154,udp,2
43166,tcp,1
24618,udp,2
12819,udp,1
58694,icmp,1
41642,icmp,1
7631,udp,1
61258,icmp,2
8916,tcp,1
39895,udp,1
45766,udp,1
4886,tcp,2
53372,tcp,1
45515,udp,2
16177,tcp,2
8697,udp,1
3899,tcp,1
25653,icmp,1
39301,icmp,1
25145,tcp,1
29395,udp,1
65073,tcp,1
57214,tcp,1
57884,udp,1
5387,tcp,2
42378,udp,1
57985,udp,1
63755,icmp,1
23555,tcp,1
44601,icmp,1
10073,icmp,1
45536,tcp,1
2900,udp,1
46233,udp,2
63102,udp,1
1401,udp,1
1825,udp,1
13375,icmp,1
7134,icmp,1
63604,udp,1
47216,icmp,1
4348,icmp,1
59816,icmp,1
2832,tcp,1
41577,udp,1
21360,udp,1
37749,udp,1
61777,tcp,1
2813,udp,2
37372,tcp,2
37577,udp,1
9449,udp,1
42634,tcp,1
16403,icmp,1
35485,tcp,1
21105,tcp,1
2098,icmp,1
42985,udp,1
25279,icmp,1
13518,udp,1
14460,udp,1
40646,tcp,1
37173,tcp,1
6829,tcp,1
62957,udp,1
35955,tcp,1
38737,icmp,3
60383,icmp,1
25967,udp,1
52339,tcp,1
30024,icmp,1
26789,tcp,2
61329,udp,1
908,tcp,1
59694,udp,1
30602,udp,2
5481,tcp,1
34786,udp,1
34132,icmp,1
44333,udp,2
8655,icmp,1
61669,udp,1
21163,icmp,1
44387,tcp,2
58337,udp,1
5960,tcp,1
2291,icmp,1
10816,tcp,1
26867,icmp,1
25569,tcp,1
31844,icmp,1
9265,udp,2
34922,tcp,2
30874,udp,1
31178,icmp,1
45317,udp,1
45350,udp,2
64821,tcp,1
51308,udp,1
31186,tcp,1
57601,icmp,1
57364,tcp,1
867,tcp,1
35284,udp,1
9500,udp,1
63815,icmp,2
16505,tcp,1
33624,icmp,2
881,tcp,3
21401,udp,1
24176,tcp,1
15007,tcp,2
26723,udp,3
64537,tcp,1
35477,udp,1
15036,icmp,1
18687,icmp,2
62938,tcp,1
24890,tcp,1
4018,udp,1
35543,udp,1
24899,tcp,1
9946,udp,1
13897,tcp,2
42900,udp,1
8872,icmp,1
15244,tcp,2
60416,udp,1
45911,tcp,2
52226,icmp,1
43498,tcp,1
35683,icmp,1
8300,udp,1
4896,tcp,3
18674,udp,1
1808,udp,2
45935,udp,1
30105,tcp,1
55780,icmp,1
16092,udp,1
43204,tcp,1
56756,tcp,1
17449,tcp,1
21651,udp,1
62125,udp,2
56380,udp,1
26392,icmp,1
1757,udp,1
59401,udp,2
9088,tcp,1
22945,icmp,2
30392,icmp,2
61560,tcp,1
58223,icmp,1
15706,icmp,1
27888,icmp,1
47526,icmp,1
10807,icmp,1
43962,icmp,1
42953,icmp,2
42730,udp,1
7761,tcp,1
3140,icmp,1
24249,icmp,2
2191,tcp,2
1640,icmp,1
13181,icmp,1
58068,icmp,1
33849,icmp,1
11497,tcp,1
3268,udp,1
41787,icmp,1
63403,udp,1
20874,icmp,1
4012,icmp,1
8670,tcp,2
7280,tcp,1
37378,icmp,1
18075,tcp,1
29991,icmp,1
55714,tcp,1
15196,icmp,1
32057,icmp,2
37908,udp,2
7917,udp,2
47275,tcp,1
5377,icmp,2
17139,udp,1
33220,tcp,1
1538,udp,1
41989,udp,1
57543,icmp,1
60063,tcp,1
59433,udp,1
3055,udp,1
36043,icmp,1
13176,tcp,1
18300,tcp,1
13015,udp,1
11527,tcp,1
5965,tcp,1
12013,udp,3
49456,tcp,1
43580,icmp,1
36555,udp,1
20486,tcp,2
37887,udp,1
26849,udp,2
59650,udp,2
5850,icmp,1
48298,udp,2
55558,icmp,1
8800,tcp,1
13461,udp,1
38564,udp,1
42081,tcp,2
31157,icmp,1
34688,udp,3
40982,tcp,1
7589,icmp,2
18071,icmp,1
39247,udp,1
863,tcp,1
44089,icmp,1
46387,icmp,3
16246,tcp,1
64368,udp,1
49987,tcp,1
37435,udp,1
1906,udp,2
40486,tcp,3
12647,udp,1
58329,icmp,2
62374,udp,1
14004,tcp,1
5706,icmp,1
9148,tcp,1
36945,udp,3
21808,tcp,1
8157,udp,1
441,icmp,2
58781,tcp,1
8315,tcp,1
12694,udp,1
8582,icmp,1
40630,udp,1
21784,udp,2
31397,icmp,1
31245,udp,1
36136,icmp,1
17811,udp,1
19779,tcp,3
63040,icmp,1
21732,icmp,1
42676,udp,2
55040,tcp,1
57166,udp,1
64347,icmp,2
39108,udp,1
27421,icmp,1
58873,udp,1
43147,tcp,1
45023,icmp,1
42992,tcp,1
26651,tcp,2
23482,tcp,1
56846,tcp,1
14903,udp,2
33211,udp,1
56254,tcp,1
29145,icmp,1
11922,udp,1
52270,icmp,1
64374,icmp,1
48619,udp,1
60699,udp,1
61403,icmp,1
5280,icmp,1
39046,tcp,1
9010,tcp,1
17567,udp,1
29034,udp,1
4076,icmp,1
52820,icmp,1
51170,udp,2
35064,tcp,1
41011,udp,1
22204,tcp,1
34744,udp,1
43723,icmp,1
28532,icmp,1
14492,icmp,1
24916,udp,3
26541,udp,1
43408,icmp,1
55886,udp,1
61067,icmp,1
25447,tcp,2
29799,tcp,2
46589,udp,1
7582,udp,1
40664,udp,1
37,icmp,1
44509,udp,1
57096,tcp,1
30194,udp,1
33843,tcp,1
39214,tcp,1
19732,udp,1
27653,udp,1
21765,icmp,1
44898,udp,1
41734,udp,2
25997,tcp,1
57655,udp,1
16212,tcp,2
54253,udp,1
55258,icmp,1
42481,udp,1
1375,icmp,1
2329,tcp,1
15367,udp,1
25384,icmp,1
24848,udp,1
63895,icmp,1
7553,icmp,1
22690,udp,3
9789,tcp,1
12356,udp,1
53645,udp,1
23563,icmp,2
1343,icmp,3
39683,udp,1
62769,icmp,1
59838,tcp,2
51700,udp,1
60454,icmp,1
62045,icmp,1
10937,udp,1
29382,udp,1
41729,udp,1
48723,icmp,1
19371,icmp,1
61032,udp,1
58050,icmp,1
629,udp,1
42325,icmp,1
21463,icmp,1
61099,udp,1
8470,icmp,1
58072,tcp,1
30212,icmp,1
25142,udp,2
19432,icmp,1
41118,icmp,1
30849,udp,3
17335,tcp,1
31324,icmp,3
57014,tcp,1
23929,icmp,1
24180,icmp,2
3871,icmp,1
53704,icmp,1
35225,udp,1
9503,udp,1
41031,udp,1
34159,icmp,2
52647,icmp,1
31072,tcp,1
19261,tcp,1
1605,tcp,3
380,udp,1
42337,tcp,1
55589,icmp,2
20642,udp,1
29230,udp,1
38620,tcp,1
63076,udp,1
35842,udp,1
2790,tcp,1
63724,udp,1
17554,udp,1
7517,tcp,2
48392,tcp,2
46344,icmp,1
47482,tcp,1
14756,tcp,2
55348,tcp,1
25147,icmp,1
16200,tcp,1
35064,icmp,2
16103,icmp,1
57172,udp,1
45190,udp,1
33321,icmp,1
3712,udp,1
53819,udp,2
26817,icmp,1
13351,icmp,1
37522,udp,1
35839,udp,1
21285,icmp,1
33357,icmp,2
3876,udp,1
11209,udp,1
36241,udp,1
33534,icmp,2
23432,icmp,2
38640,icmp,2
23249,udp,1
1001,tcp,2
16378,icmp,1
18437,tcp,1
15807,tcp,1
64861,udp,1
51674,udp,1
13177,tcp,2
14774,tcp,1
8175,tcp,1
31013,tcp,1
21432,udp,1
57039,tcp,2
354,tcp,1
13341,icmp,1
16269,icmp,1
48396,icmp,2
41142,icmp,1
50651,icmp,1
37915,tcp,1
58939,icmp,1
55187,udp,1
45739,icmp,2
39098,tcp,1
55947,tcp,2
46146,tcp,2
40713,udp,1
52589,icmp,1
16873,icmp,1
7374,tcp,3
14831,icmp,2
36192,tcp,1
43336,tcp,1
50755,icmp,1
15789,tcp,1
47162,tcp,1
14254,udp,1
56274,icmp,2
11222,udp,1
7798,icmp,1
14802,tcp,1
17180,icmp,1
35633,icmp,3
55230,icmp,1
12788,icmp,1
12691,udp,1
44959,icmp,1
55516,icmp,1
30710,tcp,1
21368,tcp,1
12295,udp,2
44382,icmp,2
12133,udp,2
919,tcp,1
36219,icmp,2
38770,icmp,1
18522,tcp,2
32133,tcp,1
36326,icmp,1
43484,tcp,1
42693,icmp,1
38722,icmp,1
47214,icmp,1
18755,udp,2
25767,icmp,1
12784,udp,1
17319,udp,1
17463,udp,1
8955,tcp,1
40956,tcp,1
39421,tcp,1
46021,tcp,1
25384,udp,1
4384,icmp,2
49834,udp,2
2630,udp,1
39287,udp,1
50521,tcp,1
21200,icmp,1
14591,tcp,2
1283,tcp,2
37378,tcp,1
57553,udp,2
55305,icmp,1
41038,udp,1
43053,udp,1
47041,tcp,1
15425,udp,1
49986,udp,1
37811,udp,1
32140,udp,1
19712,icmp,1
28243,udp,1
41674,tcp,1
54953,icmp,2
10989,tcp,1
37653,udp,1
25783,icmp,1
11850,udp,1
14526,udp,1
24412,tcp,1
45814,icmp,1
12352,udp,1
38521,udp,1
3033,icmp,2
7368,icmp,2
18762,udp,1
23268,udp,1
3871,udp,2
28811,udp,1
