# data generated for lookup table

dstport,protocol,tag
39864,IcmP,sv_P5
37969,uDP,web
10641,iCMp,database
23720,uDP,web
47694,udP,sv_P1
56826,uDp,sv_P2
24121,iCmp,sv_P3
57338,TCp,backup
20589,icMp,sv_P1
245,UDp,sv_P5
23430,TCP,sv_P4
45468,tcp,sv_P3
65254,icMp,sv_P4
63576,Tcp,monitoring
63292,icmp,sv_P5
19866,Udp,monitoring
2029,iCMp,sv_P2
33534,uDP,monitoring
34083,icmP,sv_P4
40951,TCP,email
49897,uDP,web
38723,UdP,sv_P2
43306,uDp,database
47538,UdP,sv_P1
36222,uDP,database
63204,tCP,sv_P4
12215,Tcp,backup
5234,Icmp,sv_P2
15262,UDP,sv_P2
53889,icMP,database
22185,UDp,sv_P3
3916,IcmP,database
62010,TCP,database
48133,ICMP,backup
26977,UdP,email
19019,tCP,web
50242,ICmp,backup
64905,IcMp,backup
30159,Tcp,sv_P1
49119,tCp,monitoring
643,icMP,sv_P1
60709,UDp,web
2363,Tcp,web
8268,Udp,sv_P1
6784,Tcp,sv_P4
8913,Tcp,web
33725,iCmp,sv_P1
31966,ICmp,database
63277,TCP,sv_P2
54281,TcP,sv_P4
4294,TcP,sv_P5
6637,udP,sv_P5
1332,UDp,backup
20630,TcP,monitoring
771,Tcp,sv_P3
41955,iCmp,sv_P3
30068,tcP,sv_P3
20714,UdP,sv_P4
36610,iCMP,backup
51830,uDp,sv_P1
39230,Udp,web
47403,udP,sv_P3
47012,ICmP,sv_P2
32337,UDp,backup
13537,UDp,database
24696,iCMp,backup
18019,iCMp,database
22445,UDp,monitoring
64478,UDp,web
35466,iCMp,web
14793,IcmP,monitoring
40209,iCmP,backup
55140,TCp,monitoring
45215,tcp,sv_P4
37642,UDP,sv_P1
64977,tCP,web
41617,iCMP,sv_P3
48720,tcp,sv_P4
23591,tCP,sv_P4
40174,uDp,email
11108,icMp,sv_P1
49084,ICMp,web
51948,TcP,database
54717,IcmP,sv_P5
56222,TCP,database
4975,uDp,web
41201,udp,sv_P2
2817,icmp,backup
24253,uDp,sv_P1
32072,udp,sv_P2
9497,ICMP,monitoring
20279,tCp,email
3046,Udp,sv_P1
31368,TCp,sv_P4
3945,Udp,backup
37018,uDp,sv_P3
1015,icMP,sv_P5
39586,Tcp,web
2117,iCmP,sv_P1
43788,uDP,sv_P3
16055,uDP,sv_P1
10601,udp,sv_P3
58181,udp,email
53393,TCP,database
42182,IcMp,sv_P5
56086,TCP,email
7816,IcmP,sv_P2
55765,Icmp,web
18300,TCP,sv_P3
48316,UdP,email
55088,TCp,sv_P2
25483,IcmP,sv_P2
3038,TCp,backup
4939,tcP,backup
8694,tCP,monitoring
27719,uDp,web
13182,UDP,web
62212,tcP,sv_P2
29809,iCmP,backup
3141,TcP,sv_P5
14979,tCP,backup
56633,UDP,web
9752,Tcp,backup
11293,ICmP,sv_P3
27665,Udp,sv_P3
31105,tcp,sv_P3
22969,TCp,database
33160,UDp,sv_P3
10919,tCp,database
56711,Icmp,sv_P2
13352,tCp,database
33386,UDP,database
28205,udP,monitoring
27907,ICmp,backup
18826,IcMp,sv_P5
5716,udP,sv_P3
10299,TcP,sv_P4
13687,Tcp,monitoring
2893,uDp,sv_P3
15266,tCP,web
47911,tCP,sv_P5
58454,tCp,sv_P4
39502,TCP,backup
6369,icMP,sv_P2
37670,UDp,sv_P5
7168,udp,sv_P4
53147,iCmp,monitoring
20692,iCmP,email
18941,UDP,database
65212,icmP,sv_P1
46370,TCP,backup
49313,iCMP,email
59933,iCmP,sv_P3
55576,TCP,sv_P4
34273,tCP,sv_P5
7504,ICmp,sv_P5
14851,tCp,sv_P2
1350,udp,sv_P4
61258,uDp,sv_P4
14026,uDp,sv_P4
35630,IcMp,backup
62864,iCMP,sv_P5
19763,UdP,email
62510,ICMp,sv_P3
15288,IcMP,backup
59020,tCp,backup
21633,iCmp,monitoring
46852,TCp,sv_P5
30813,icMP,sv_P1
34860,tcP,sv_P1
19384,TCp,sv_P1
58964,UDP,backup
44876,udp,sv_P5
27003,tcp,sv_P2
40926,IcmP,database
28448,ICMP,sv_P2
27172,uDP,sv_P5
3412,iCmp,backup
4761,iCmP,sv_P3
1450,IcMP,sv_P4
24514,tCp,monitoring
63129,tCp,database
43735,ICMP,backup
23799,UdP,web
57570,TCp,monitoring
25364,IcMp,monitoring
46000,tcP,backup
29289,ICmP,monitoring
13404,TCP,monitoring
33364,udp,sv_P1
44754,ICmp,database
60120,UDp,web
2261,IcmP,database
3086,Udp,sv_P4
60073,Udp,sv_P1
32927,tcp,sv_P5
32870,iCMp,sv_P5
8883,icmP,sv_P3
18009,tCp,sv_P5
10733,uDp,sv_P5
45493,uDP,monitoring
51301,TcP,backup
25614,TcP,sv_P4
6365,ICmp,web
3397,UDP,sv_P4
44960,IcMp,sv_P2
4299,UDP,sv_P5
55286,uDP,email
41578,iCmp,sv_P5
65257,ICMP,sv_P4
3689,icmp,email
41833,ICmP,database
31519,TCP,sv_P4
57965,iCMp,monitoring
30407,IcMp,monitoring
29008,uDp,backup
325,uDP,web
8414,uDp,sv_P3
22444,UdP,backup
54003,TCP,sv_P3
27016,ICmp,backup
30135,Tcp,monitoring
19443,iCMP,monitoring
51664,icmp,web
35727,ICmp,web
32769,Icmp,backup
52617,TCp,sv_P5
37290,UDp,backup
47353,uDp,email
63559,TcP,monitoring
8615,tcp,monitoring
2974,iCMp,sv_P2
63411,Tcp,sv_P2
45639,tCp,web
22402,ICMP,backup
22482,icMP,sv_P5
41193,TCp,sv_P5
32286,uDp,backup
47700,Udp,web
62341,udP,sv_P5
57541,uDp,sv_P2
21570,iCmp,sv_P4
5919,Udp,sv_P1
61553,iCmp,monitoring
44369,udP,email
46944,ICMp,database
5837,tcp,sv_P4
39875,TcP,sv_P4
9547,TCP,backup
4748,icMp,backup
48247,udP,sv_P4
54694,UDp,database
14481,Tcp,web
57301,tcp,backup
5206,Tcp,sv_P3
4627,tCp,sv_P4
15845,udp,monitoring
60674,TCp,monitoring
37270,Tcp,sv_P2
45324,tCp,sv_P2
42432,udp,backup
46876,iCMP,sv_P4
1816,uDp,monitoring
55770,uDP,database
48190,icmP,sv_P2
61208,tCP,web
19312,UDP,sv_P1
45529,tcp,sv_P5
21700,TcP,monitoring
39752,Icmp,backup
34956,tCP,monitoring
61239,iCMP,email
42212,TCp,database
17338,udP,backup
52208,Udp,sv_P4
44817,iCmP,backup
10241,icmp,backup
22098,uDp,email
12600,TCp,web
44854,uDp,monitoring
59235,UdP,database
28996,UDp,monitoring
7864,iCMP,sv_P5
44326,udp,web
51739,tcP,sv_P5
48577,IcMp,backup
47822,TCp,database
11077,ICmP,sv_P4
50263,ICMP,web
11578,IcmP,sv_P3
51048,ICmP,database
17097,UdP,sv_P5
37838,ICmp,web
8626,tcp,web
210,uDp,sv_P4
53525,iCMP,backup
5229,icMp,web
11061,ICMP,database
23265,iCMP,monitoring
3850,Udp,backup
13027,tcp,monitoring
22489,TCP,email
44362,IcmP,email
11145,uDP,monitoring
35380,icmP,web
23366,uDp,sv_P4
35871,UDp,monitoring
43287,udP,sv_P4
19454,Udp,sv_P4
37711,tcp,sv_P3
44600,ICMP,email
54489,udP,sv_P4
61911,UDp,email
24960,TCP,database
4907,TCP,monitoring
46281,ICmP,email
4720,icmP,web
47883,icMP,web
3966,tCp,database
37722,Udp,database
19265,UDP,backup
17730,udP,web
63752,tCp,sv_P2
60285,tCP,sv_P3
18404,icmP,email
5940,udP,database
31335,iCMP,backup
48594,iCmP,web
12167,UDp,sv_P3
29746,udP,backup
61923,TCp,sv_P3
44634,tCP,sv_P2
31510,icmP,backup
47791,UdP,backup
53858,uDp,sv_P2
15931,tCP,sv_P3
18226,Tcp,web
20070,icMP,sv_P2
25353,TCP,monitoring
62362,icMp,web
28203,tCp,web
55380,uDp,sv_P2
35987,TCp,sv_P1
26124,tcp,backup
56281,UDp,web
17510,iCmP,sv_P1
19968,tCP,sv_P1
41384,TCp,sv_P1
58683,iCMP,database
20650,ICMP,sv_P4
11718,Tcp,sv_P5
19885,ICMP,email
10679,tCP,sv_P2
54291,ICmP,sv_P1
59989,uDP,sv_P4
15688,tcp,sv_P5
21385,icmP,sv_P3
47596,TCP,database
54333,icMP,web
32275,tcP,sv_P3
45931,udP,database
24026,iCmp,database
911,UDp,sv_P1
29987,UdP,backup
5688,iCmp,sv_P3
51174,udP,sv_P5
11960,tCP,web
46500,uDp,backup
31036,IcMp,backup
58117,UdP,email
26529,tCP,database
39556,Udp,email
8287,UDp,sv_P1
29660,udp,monitoring
11,TCP,sv_P2
44562,iCmP,monitoring
58123,uDp,web
1420,UDp,backup
46580,UDP,database
34960,tcp,sv_P4
36847,uDP,sv_P4
42019,icMp,monitoring
50026,uDp,sv_P4
59576,UDP,sv_P3
63970,uDp,monitoring
10249,uDp,monitoring
44839,iCmP,sv_P1
9946,uDP,web
52997,uDp,sv_P1
55908,tCp,monitoring
57090,icMp,sv_P2
23890,UDp,sv_P1
59625,tCP,database
64711,IcMp,monitoring
64886,UDp,web
63668,icMp,sv_P1
59374,udp,web
48434,UdP,database
63136,Udp,database
52045,tCp,email
46659,TCp,backup
61780,UDP,monitoring
52781,uDp,sv_P5
57449,TCp,monitoring
15116,Udp,monitoring
51010,iCMp,backup
22663,UDP,web
19981,TCP,sv_P4
10254,Tcp,database
55006,ICMp,sv_P2
4417,tCP,sv_P3
52096,tCp,sv_P3
62924,UDP,sv_P4
21727,Tcp,sv_P3
31768,TcP,sv_P3
872,udp,sv_P3
31701,iCMP,sv_P2
57291,TCp,monitoring
35706,udp,backup
19861,TCP,sv_P3
8211,tCP,sv_P1
36684,TCp,backup
49882,iCmP,email
48319,TcP,sv_P1
10028,Tcp,monitoring
16134,UDp,backup
49359,tcp,web
60502,tCP,sv_P5
24772,IcMP,monitoring
57007,ICmp,sv_P1
35365,ICMP,sv_P1
6625,iCMp,sv_P4
9749,uDp,email
23638,icMP,sv_P4
29769,Udp,web
34796,udP,sv_P2
12562,TcP,web
44686,IcmP,monitoring
19690,tCP,sv_P3
6006,uDP,sv_P3
50967,TCp,monitoring
18756,Tcp,sv_P3
54082,UdP,sv_P2
13304,TCP,backup
21098,icMP,monitoring
7592,tcp,sv_P5
27093,UDP,sv_P5
55072,icmp,backup
1989,tCp,database
57980,uDP,web
18982,iCmP,sv_P2
15603,icMP,sv_P3
39456,icMP,database
47916,IcMp,database
44400,UDp,sv_P5
6816,Udp,sv_P1
47221,UdP,sv_P3
12118,udp,database
23408,iCMP,backup
7447,TCp,web
60421,UDp,sv_P1
60669,tcP,sv_P5
63075,Udp,sv_P5
58071,tCP,database
39930,TCP,web
17088,ICmP,sv_P2
31806,tcP,web
8165,uDP,sv_P4
58920,ICmP,sv_P5
23511,icMP,sv_P2
23427,uDP,monitoring
58030,iCmp,sv_P4
21059,tcp,backup
28288,udp,sv_P2
30987,TCp,backup
5087,ICMP,sv_P4
42840,tcP,monitoring
302,iCMP,web
21184,TCP,sv_P2
28676,uDp,sv_P3
51003,icmp,email
12567,iCMP,database
60870,udp,database
3813,IcmP,email
39628,TcP,database
34442,tcp,sv_P4
30666,tcP,web
65152,Tcp,sv_P5
49526,udp,sv_P1
24496,TCP,sv_P2
32753,iCmP,sv_P4
10757,ICmp,backup
595,Udp,sv_P4
50143,tcp,sv_P1
52091,UDp,database
54986,Udp,email
17538,icmp,web
2168,udP,email
47143,TCP,backup
23114,iCmp,email
43780,icMp,sv_P1
19641,Udp,sv_P1
12909,udP,sv_P4
25194,uDp,backup
55200,icmp,web
50804,tcp,web
33145,tcP,sv_P1
47397,UdP,backup
47592,Icmp,monitoring
34614,ICMP,web
18662,icMP,sv_P3
53109,icMP,sv_P3
49328,Tcp,email
29075,UdP,sv_P5
53005,TCP,sv_P1
58714,Icmp,monitoring
22540,iCmp,sv_P5
23441,tcp,sv_P5
47931,Tcp,sv_P4
30044,TCP,sv_P5
61539,IcMp,sv_P4
60762,UDP,database
32924,tcp,sv_P4
33869,tcP,email
10503,ICMP,sv_P3
18054,Tcp,database
13719,Udp,database
64428,TcP,email
13126,TCp,email
61446,icMp,sv_P4
44342,iCmP,web
4008,icMP,sv_P3
16117,TcP,sv_P2
31581,ICMp,sv_P5
16948,icMp,sv_P5
21101,icMp,sv_P5
37816,ICmp,sv_P2
42680,iCmp,sv_P4
40581,Tcp,email
32601,TCP,sv_P4
28740,ICmP,sv_P1
43655,tcP,sv_P2
57617,uDP,database
29302,uDp,monitoring
15087,icMp,sv_P3
2467,iCmp,sv_P4
42111,tCp,database
49036,UdP,email
50255,udP,monitoring
38829,iCmP,sv_P5
21956,icMP,sv_P2
18236,tCP,sv_P4
5068,iCMp,backup
51555,udp,sv_P2
5702,tCp,email
6597,ICMP,sv_P5
5677,TCp,monitoring
26721,Udp,backup
6528,udp,monitoring
28795,icmp,monitoring
40822,UDp,backup
15708,udP,sv_P1
54715,IcMP,sv_P1
46922,UDp,database
29257,ICmP,sv_P3
18212,Udp,email
52761,ICmp,sv_P3
587,UDp,email
9120,icMP,database
45343,uDp,sv_P4
31355,tCp,sv_P2
25996,uDp,backup
19320,IcMp,web
34272,UDp,sv_P3
45675,IcMP,monitoring
31745,UDp,web
4395,UDp,web
43498,udp,sv_P1
43967,tcP,sv_P1
45181,Udp,web
41929,iCmP,sv_P5
462,uDp,sv_P1
27609,tcP,monitoring
52964,TcP,sv_P4
37775,ICmP,web
64620,TCp,email
65469,UDp,sv_P3
64358,TcP,email
51490,tcp,monitoring
2455,icMp,email
55401,tCP,email
44636,icMP,sv_P3
25390,udP,monitoring
19613,ICmp,sv_P3
61514,TCp,sv_P2
41560,UdP,sv_P2
587,Udp,backup
37078,TCp,web
61542,ICMp,sv_P3
63892,ICMP,email
31547,udp,sv_P5
16223,UDP,sv_P1
58065,UDp,database
49749,tCP,email
26513,icmP,sv_P3
17420,Udp,email
56421,icMp,database
1954,icMP,email
54119,TCP,sv_P2
42663,UdP,sv_P3
27130,UdP,email
24933,tCp,sv_P1
59882,TCP,email
11068,ICmp,sv_P3
10308,uDp,sv_P1
31171,TcP,email
46691,Udp,sv_P1
14854,icmp,sv_P5
60599,udp,backup
6522,iCmp,web
8420,tcP,sv_P4
4550,uDp,web
48360,TCp,email
8968,TCp,sv_P4
4112,iCMP,monitoring
57243,tCP,email
7103,tcp,email
63868,tcP,sv_P2
10880,iCMP,email
60086,TcP,sv_P4
24433,TCP,web
35575,UDP,email
18714,tCP,database
48015,TCp,web
3387,icmp,sv_P5
17770,Udp,sv_P5
17377,Tcp,sv_P1
38513,TCp,database
22381,ICMp,database
5697,iCMP,sv_P3
47807,iCmP,sv_P2
63423,icmp,sv_P5
16050,uDP,sv_P3
28283,TCP,email
32511,Tcp,sv_P4
14042,tCP,backup
44007,udp,sv_P4
61202,ICmp,web
39972,TCP,web
38548,TCp,database
47185,udP,email
36850,uDP,sv_P3
54767,tCp,sv_P3
57216,icmP,monitoring
30563,Tcp,sv_P5
15496,Udp,sv_P1
10663,Tcp,sv_P3
40786,udp,sv_P3
32277,tCp,sv_P5
1461,ICMp,sv_P5
63360,UdP,sv_P3
51374,uDp,web
19750,tCP,sv_P4
9164,UDp,sv_P4
18147,ICmp,backup
29304,udp,backup
29976,UDP,sv_P4
9700,icMp,sv_P3
53187,ICmP,web
21954,tcP,sv_P2
2227,Tcp,sv_P4
17213,iCmP,database
21364,tCP,monitoring
50825,tCP,database
14326,TcP,database
46321,Tcp,backup
26288,Udp,email
53000,iCMP,monitoring
33604,IcmP,monitoring
24501,TCP,database
61442,UDP,sv_P3
4464,TcP,sv_P4
25107,IcMP,sv_P4
30687,tcp,web
31986,TcP,email
55770,TCp,sv_P4
49846,icmP,email
32507,uDp,sv_P5
43353,icmp,web
4098,uDp,sv_P3
9401,tCp,sv_P5
47179,ICMp,sv_P4
17819,ICmp,database
52770,icMp,web
3885,iCMP,sv_P1
53804,udP,sv_P2
19836,TCP,sv_P4
30278,tcp,database
30973,udP,database
22539,uDp,sv_P2
17832,IcmP,sv_P4
43918,UdP,backup
38593,TcP,sv_P3
37203,iCmP,web
55867,uDp,backup
54961,udp,email
25814,TCP,sv_P3
30166,tcP,sv_P1
56215,udP,database
17046,icMP,database
51942,ICMp,database
2182,tCp,sv_P1
27436,tcP,sv_P4
12708,TCp,sv_P2
33393,iCmP,email
43390,ICMP,email
22257,icMP,web
35356,UDp,monitoring
22520,udp,email
40521,TcP,sv_P2
48430,UDP,database
26660,UDP,database
13035,ICMP,sv_P2
64683,icMp,backup
21585,Tcp,sv_P4
27721,UDP,sv_P5
34497,IcMp,database
29707,UDP,email
3748,TCp,sv_P5
55166,tCp,database
12338,uDp,web
37546,icMP,monitoring
53377,udp,web
19636,tCp,sv_P3
37559,uDp,email
8144,TCp,sv_P4
19194,Udp,sv_P3
17521,uDp,sv_P3
48587,udp,monitoring
32422,udp,monitoring
46945,iCMp,sv_P3
42923,udP,sv_P3
35784,tcp,database
22123,UDp,monitoring
62480,iCMP,web
25634,udp,database
49848,iCMp,sv_P2
46657,Udp,backup
23395,TcP,web
33531,Tcp,sv_P4
23165,UDp,email
36682,tCp,sv_P1
26807,TCP,web
36124,tcp,email
711,tCp,sv_P4
1295,icMp,sv_P3
54560,Udp,database
11531,tCP,backup
13311,Icmp,sv_P5
58077,uDp,web
17268,ICMP,monitoring
23118,tcp,sv_P4
23139,ICmp,sv_P3
54174,tCP,monitoring
54106,tcp,sv_P1
37047,udP,sv_P2
19258,UdP,email
62379,tCP,sv_P2
53294,ICmp,web
63096,ICMp,sv_P4
54288,icMP,web
56716,UDP,database
62965,tCp,backup
1931,udP,sv_P1
2244,uDp,email
48848,tCp,email
27666,udP,email
60531,uDP,database
29364,uDP,sv_P5
10747,tcp,sv_P4
64951,icmP,sv_P1
17137,iCmp,database
7717,TCp,monitoring
40714,ICmP,sv_P5
33863,Icmp,sv_P1
20862,icMp,sv_P2
3794,ICMP,sv_P5
60183,uDP,sv_P3
13804,tCP,sv_P4
48283,TcP,sv_P4
51617,Udp,sv_P4
29928,TcP,sv_P4
54592,iCmp,monitoring
8899,ICMP,backup
5500,UdP,database
62475,ICmP,backup
19580,UdP,sv_P2
50496,tCP,monitoring
26697,TCP,email
43014,Tcp,web
49940,uDp,sv_P4
29020,udP,sv_P5
46376,uDP,sv_P1
59961,ICMP,sv_P3
27768,Tcp,monitoring
42919,UDp,email
56697,UDP,sv_P4
50740,TcP,sv_P3
15991,Udp,sv_P2
61716,icmp,monitoring
15547,tcp,backup
30710,iCmP,monitoring
26453,IcMp,sv_P1
41579,udP,sv_P4
49647,tCP,sv_P5
26946,tCP,email
27911,tcP,sv_P4
20270,ICmp,email
6067,uDp,sv_P2
64237,ICMP,web
52737,icmP,sv_P4
16564,TcP,sv_P3
14590,TCP,database
52381,tcP,backup
51853,tcp,email
38103,UDP,sv_P1
11835,ICmP,sv_P1
59378,tCP,web
29981,uDp,email
701,TcP,web
54863,iCMp,sv_P2
8921,UdP,backup
25172,TcP,sv_P5
13025,IcMp,monitoring
59002,TCp,sv_P2
1728,Tcp,sv_P5
14416,ICMp,sv_P4
33709,IcMP,sv_P4
43725,Tcp,sv_P3
47407,UdP,sv_P4
53318,UDp,backup
7497,Tcp,backup
1377,TCP,database
53113,TcP,web
3239,icmp,monitoring
16150,icMP,sv_P2
31688,icMP,sv_P5
4763,Udp,email
60593,IcMp,sv_P5
396,Tcp,monitoring
9119,icMp,sv_P2
9782,Tcp,sv_P3
14001,icmp,sv_P1
51818,iCMp,sv_P4
34521,TCp,sv_P5
2168,Udp,database
60811,Udp,sv_P5
60757,uDP,sv_P3
43796,TcP,backup
42808,udp,database
17627,IcmP,database
40646,Udp,email
6281,UdP,sv_P3
34360,IcmP,web
37557,iCmp,database
21396,iCmP,database
20010,tCp,monitoring
26302,uDp,sv_P1
10733,iCMp,email
2149,ICmP,sv_P4
15631,IcmP,backup
33530,Tcp,sv_P2
21588,icmp,sv_P2
57477,UDP,sv_P1
6714,iCMp,database
13001,ICMP,email
23229,tCP,sv_P5
33343,UdP,email
52235,IcmP,backup
25558,udp,email
56661,tCp,sv_P3
6135,udP,web
41983,uDp,monitoring
3755,ICmP,sv_P5
3795,UDP,email
52126,tcp,web
4030,iCmP,web
45237,tcP,backup
45603,ICMp,sv_P3
23392,UDP,backup
11752,UDP,sv_P2
18366,Icmp,sv_P3
9406,ICmp,database
35844,tCP,sv_P3
56316,Tcp,backup
58648,uDP,monitoring
59814,tcp,sv_P3
45561,UDP,email
3044,tcp,database
56581,tCp,web
16222,iCMP,database
17683,tCP,monitoring
28818,tcP,database
18037,icMp,backup
36979,TCP,web
46276,tcP,database
51548,TcP,sv_P3
61275,ICMP,sv_P5
26449,IcMP,backup
52430,TcP,sv_P2
20909,udP,database
21561,icMp,sv_P5
10120,UdP,web
17900,Tcp,email
43332,iCmp,sv_P2
64620,udP,sv_P2
34256,tcP,database
24967,ICmP,sv_P1
5014,icmP,sv_P1
44181,TCP,sv_P5
21086,tCp,sv_P4
18056,TCP,sv_P2
26952,Icmp,sv_P4
52058,UdP,sv_P3
61891,Udp,sv_P3
21757,udp,sv_P5
33618,uDP,email
9738,IcmP,backup
59087,tCp,web
50389,ICMp,email
14855,uDP,sv_P4
49511,tCP,sv_P5
48749,IcMP,web
31944,UDP,sv_P2
41839,udp,backup
2991,iCMP,sv_P4
50719,udp,sv_P5
38438,TCp,sv_P4
22330,uDp,sv_P2
30788,Udp,sv_P5
14445,uDP,monitoring
16583,uDP,monitoring
818,UDp,sv_P1
43355,UdP,sv_P5
50962,uDp,monitoring
44970,udp,sv_P3
14848,ICMP,sv_P3
37467,tCp,web
44742,tcP,sv_P1
59757,ICMP,database
33135,uDp,database
30483,tCP,sv_P5
27756,IcMp,web
30546,Udp,backup
55446,IcmP,sv_P3
41249,UdP,sv_P1
63976,tCP,email
17562,udp,web
53529,TCp,backup
46836,icMp,sv_P4
52463,UdP,web
48748,Icmp,sv_P2
10978,Tcp,backup
61158,UDP,web
44973,IcmP,sv_P1
15263,iCMp,email
49885,uDP,sv_P1
1152,UDP,sv_P4
56773,UDP,backup
52899,TcP,sv_P3
9610,udP,backup
1791,udp,sv_P1
3865,TcP,email
63740,UDp,sv_P4
53176,Tcp,sv_P3
61464,uDP,sv_P3
52513,UDp,sv_P4
2027,tCP,database
34976,TcP,backup
38583,ICMP,backup
65076,Icmp,sv_P2
39533,TcP,backup
6168,icMp,database
14645,TCP,sv_P2
24786,UDp,monitoring
18340,Udp,database
20346,IcmP,sv_P3
20750,ICmP,sv_P5
13134,ICmP,sv_P4
49238,UDP,sv_P5
18724,uDp,web
44050,UdP,backup
46464,ICMP,email
52583,udP,monitoring
26523,iCmP,web
31247,TCp,sv_P2
56909,tcp,backup
42201,UdP,web
28444,TCp,web
40757,IcMp,database
51814,ICmP,web
49013,IcmP,sv_P5
31334,icmp,backup
39972,TcP,sv_P4
2708,tcp,web
21738,tcp,sv_P2
48580,Udp,sv_P5
30700,iCmp,sv_P5
65182,uDP,backup
27372,ICmp,web
49947,UDp,sv_P5
2133,TcP,sv_P4
37235,ICMp,database
20168,udp,database
27193,uDp,sv_P2
39980,UDp,monitoring
32572,TCp,sv_P4
55027,tcP,sv_P4
55922,Tcp,sv_P1
20560,uDp,sv_P5
6987,icmP,sv_P5
62673,udP,backup
42540,iCMP,email
62229,tcP,backup
36226,icmP,backup
5603,icmp,web
36979,iCMp,sv_P4
43823,UDP,sv_P2
1897,Tcp,web
39015,IcMP,email
44668,IcMP,email
7810,udP,email
22680,icMP,email
29425,tcP,sv_P4
23724,TcP,database
50735,IcMP,sv_P5
33794,ICMp,backup
34742,uDP,sv_P5
49309,udP,sv_P3
45694,iCmp,monitoring
34349,IcMP,monitoring
25114,icMP,sv_P4
41983,ICmp,web
5148,Udp,sv_P2
46210,icMp,email
28447,ICMp,sv_P3
11665,iCMp,sv_P4
63713,uDp,web
12453,Icmp,sv_P5
54890,IcMP,sv_P2
10878,tcp,database
31348,uDp,monitoring
4672,Udp,web
10804,icMp,web
61255,Udp,database
21786,iCmp,sv_P3
49951,Icmp,web
25813,uDP,sv_P1
9026,TCP,database
57463,tcp,sv_P3
40936,UDp,database
7944,icmP,database
21741,tcP,sv_P5
28796,Tcp,web
56168,tcp,email
48210,TCp,sv_P4
35848,icMp,sv_P4
2181,IcMp,sv_P1
20022,UdP,database
22863,UdP,sv_P4
59832,TCp,email
27528,TCp,sv_P2
64630,UdP,sv_P5
18211,iCMP,sv_P1
1217,tCp,sv_P1
24273,TCP,web
55980,ICMP,sv_P4
34664,tCP,sv_P3
59773,IcmP,sv_P4
11221,TCP,email
30811,UDp,sv_P4
22289,IcMP,sv_P3
17318,UdP,sv_P2
27563,tCp,web
765,UdP,sv_P4
10980,uDp,database
51510,ICMp,sv_P2
34506,udp,sv_P4
52947,Udp,database
29123,uDp,backup
44746,ICMp,sv_P5
60059,uDp,monitoring
62972,udp,email
30722,tcp,sv_P4
58818,Tcp,sv_P4
44418,tcp,email
53496,TCP,backup
59326,UDp,web
22205,TcP,monitoring
16139,udp,sv_P5
7535,tCp,database
48544,udP,backup
16420,TcP,monitoring
5521,tCp,monitoring
12333,ICmP,sv_P4
54026,iCmp,web
1285,UdP,backup
59859,TCP,sv_P1
23701,Tcp,web
34261,uDP,sv_P1
58441,tcp,web
49845,uDP,sv_P2
58656,ICMP,sv_P1
27628,UDP,web
10250,udP,email
51345,iCMP,monitoring
407,udp,sv_P5
45297,uDp,sv_P1
13155,ICMp,email
42120,TCp,sv_P1
36816,tcp,web
2412,Icmp,sv_P3
8712,Udp,email
57068,IcMp,sv_P3
25075,tcP,sv_P1
6880,UDp,sv_P4
40630,IcmP,backup
26939,udP,email
49249,udp,monitoring
26512,IcMP,monitoring
54076,tcP,web
50061,icmp,sv_P4
3290,ICMP,sv_P2
16885,udP,database
24708,udp,sv_P3
14426,UDP,web
48865,TCP,email
55089,IcMP,backup
1706,iCmp,sv_P4
26863,icMp,sv_P2
34645,tCP,web
20717,icMp,sv_P5
64766,uDp,monitoring
35462,Tcp,sv_P3
18801,TCP,monitoring
60078,ICMP,email
19949,ICMp,email
19379,TCP,monitoring
38720,TcP,sv_P5
63473,icMp,sv_P4
4444,tCP,sv_P2
3571,tCp,web
2937,UDp,email
24166,uDP,monitoring
34225,UdP,sv_P3
22896,ICMp,database
35589,icMP,sv_P3
16481,UDP,sv_P3
13477,Udp,monitoring
52655,icmP,database
3885,tcP,sv_P4
33242,uDP,backup
40620,Tcp,monitoring
52995,TCP,sv_P3
8878,tCp,email
38636,IcMp,monitoring
36757,UDp,sv_P4
38595,TCp,sv_P2
678,tcP,backup
4282,IcmP,email
4787,udP,email
59025,TCP,sv_P3
34959,Udp,sv_P4
30009,tcp,sv_P5
14236,ICMp,sv_P4
58963,IcMP,web
62671,udp,email
56339,uDp,sv_P1
45630,UDP,sv_P1
38037,iCmP,sv_P4
13573,tCp,email
64289,icmp,sv_P4
7789,UDp,sv_P2
30470,IcMp,web
64432,ICmP,monitoring
54197,udp,sv_P4
5768,ICmp,sv_P4
16973,uDp,backup
21957,icmP,sv_P5
29261,tcp,backup
32051,Udp,sv_P1
32434,uDp,monitoring
52427,TCP,monitoring
11802,iCMP,sv_P1
24137,icmP,sv_P1
8259,uDP,email
23895,uDP,sv_P2
23450,TCp,sv_P2
5215,udp,web
45377,tCp,sv_P3
55275,iCMP,sv_P4
43274,uDp,sv_P3
32318,icmp,sv_P1
48314,tcP,sv_P3
38827,Udp,monitoring
47264,ICmP,monitoring
38120,UDp,monitoring
65375,tCp,sv_P4
52057,IcMp,database
17644,tcP,sv_P3
32037,UDP,web
24897,tcP,email
9179,iCmp,database
64391,Tcp,web
14131,uDP,backup
333,icMP,monitoring
9650,udP,web
